Date,Open,High,Low,Close,Volume
2024-09-09,46.581890630981064,47.2364901858725,46.20568337917722,47.10858154296875,5518233
2024-09-10,47.07096365294321,47.65032334868473,46.68723387904275,47.2440185546875,4349230
2024-09-11,47.61270175771985,47.74061041222913,45.85957777984977,47.63527297973633,4786085
2024-09-12,47.6352760965938,48.229684558624264,46.90543649629103,47.59012985229492,5268715
2024-09-13,47.84594854555232,49.01219038958122,47.84594854555232,48.92190170288086,4738325
2024-09-16,48.21463404953922,48.40273769794602,47.60517686166887,48.2221565246582,5943445
2024-09-17,48.65855295838592,49.847365991483606,48.477975590040074,49.576499938964844,6882775
2024-09-18,49.207821091269224,49.69689213460703,48.23720907493027,48.470458984375,5873326
2024-09-19,49.952704346223534,50.09566554589527,49.177718548343,49.63669204711914,6377125
2024-09-20,49.094957494473185,50.32139055284464,48.891805097717366,50.223575592041016,10165403
2024-09-23,50.43424509544845,50.66749496259423,49.86993800538849,49.87746047973633,3847549
2024-09-24,49.87746626589944,50.30634228626978,48.29740091419574,50.00537872314453,8797950
2024-09-25,49.59154613448054,49.915080885897524,49.10247517552466,49.65925979614258,5016022
2024-09-26,52.909684855309294,53.744861761301685,51.547817039391646,53.01502227783203,11688573
2024-09-27,53.01502935633957,53.01502935633957,51.78859629057391,52.232521057128906,5413451
2024-09-30,51.833737063192636,52.33785297003131,51.14904000032552,51.382286071777344,7047621
2024-10-01,51.23181143109912,51.367246362607354,50.02042332000437,50.231101989746094,4617402
2024-10-02,50.13328424469331,51.239331060840094,49.975278099145456,50.05051803588867,5065502
2024-10-03,49.659262706330736,50.92331948304325,49.523831577758294,50.095664978027344,5244769
2024-10-04,51.05122541522477,51.13399162077648,49.57649765076029,49.922607421875,6039230
2024-10-07,49.862417285782634,50.622354361243,49.5614537240599,49.99032974243164,4314832
2024-10-08,50.065566546262886,50.22357269106455,49.41849322031631,49.787174224853516,5125831
2024-10-09,49.47868777548992,49.53887896923205,48.27482592752645,48.51559829711914,5869754
