Date,Open,High,Low,Close,Volume
2024-09-09,123.06078618293759,124.01443685043343,121.14354885524877,123.37866973876953,1618800
2024-09-10,123.87537182472154,124.78929374243859,121.1038284071894,124.54094696044922,904700
2024-09-11,124.94821651873043,130.98801133979654,123.5376087878391,130.64031982421875,2644600
2024-09-12,130.09398704813586,130.57080863304967,126.44825046964765,127.34230041503906,1478400
2024-09-13,128.31580765210774,131.36551327175002,127.987988095874,130.3621826171875,1122700
2024-09-16,127.49130227918043,128.65356341740252,123.76610049338471,127.1336898803711,1974100
2024-09-17,128.7628327853118,130.76947899853954,127.81911805918119,128.8522491455078,1142900
2024-09-18,129.6966150523173,131.3058972752754,126.78599059774031,127.01447296142578,1361400
2024-09-19,133.09398899731946,135.07083462844184,130.52112024757477,132.93505859375,2522600
2024-09-20,131.3357110676093,131.79266063095406,127.24294603579227,128.09725952148438,4334400
2024-09-23,129.1304013794041,129.6668237721563,128.0575414360147,128.83238220214844,1116000
2024-09-24,130.69001738833697,130.97810816427153,128.55424097506042,130.15359497070312,965500
2024-09-25,128.9913335158442,131.50460191010825,128.7429867167439,129.76617431640625,1736500
2024-09-26,135.85560160664548,137.49469926275822,132.12047191754368,136.50131225585938,2101400
2024-09-27,136.80928337522647,137.51457978323413,132.83573466298145,133.74964904785156,1701900
2024-09-30,132.0509396840558,133.411890315911,130.50125823617086,133.04432678222656,1261800
2024-10-01,131.9217954181284,132.96485479011062,126.97472486889853,128.13699340820312,2249400
2024-10-02,128.82244486636583,133.1138848476884,128.05754763576954,130.57081604003906,1307900
2024-10-03,128.79264280407492,131.6238023517768,127.52110841662822,128.15687561035156,1409700
2024-10-04,131.12710466056035,131.40525185175497,128.39528998013202,129.63702392578125,1247100
2024-10-07,128.4747620417521,130.2032611411151,127.39197368518954,128.653564453125,927200
2024-10-08,128.9118445297237,129.45821045069735,127.44162075003395,128.54428100585938,1071900
2024-10-09,128.2860016705154,130.42177774221716,128.24627285840532,129.60720825195312,1434300
2024-10-10,127.6303613466205,128.52441876818526,126.42836395001548,128.0873260498047,986400
2024-10-11,127.4515465162899,131.355549886609,127.4515465162899,131.0376739501953,1186800
2024-10-14,130.809210649616,133.27282165787832,130.7297530177615,132.75625610351562,1423700
2024-10-15,132.64698882470745,134.46488918157272,125.74295096090894,126.51779174804688,2843600
2024-10-16,130.0145028820188,130.0145028820188,125.93167389213569,126.16015625,1466400
2024-10-17,129.32907136143868,129.88536572244539,126.27937321130453,126.3687744140625,1915900
2024-10-18,126.98467629034694,127.2926238696707,124.40187131606542,125.20651245117188,1729400
2024-10-21,124.85884108334861,125.55420910007011,123.7065082797039,125.09725189208984,2303100
2024-10-22,124.71975183120698,125.42505575365537,124.13364950870128,124.531005859375,2217500
2024-10-23,123.78596482400751,125.71313818725403,121.72965386859346,123.6071548461914,2821700
2024-10-24,117.4183549231831,117.51769969865059,108.8056903845339,109.98782348632812,7148000
2024-10-25,110.45470727044231,112.7692933108718,110.25602531531551,111.01100158691406,3573700
2024-10-28,111.11034610650357,111.39842927624005,109.49112785482139,110.59378814697266,2672100
2024-10-29,110.59378453602251,113.04745181630057,110.2659649833422,112.49114990234375,2284500
2024-10-30,110.74279372925173,112.02425637812634,108.69641121449568,108.75601959228516,2861400
2024-10-31,108.33879641739216,109.09377274745873,104.83214111145912,105.50764465332031,3392300
2024-11-01,105.9745278198101,107.12685282438592,105.40829752037598,105.78578186035156,2352100
2024-11-04,104.23611401077356,105.42817555986119,103.38180045498184,103.58047485351562,1830700
2024-11-05,103.53080835701452,104.86194347918239,103.03411478982788,104.75267028808594,3265700
2024-11-06,107.58382973009016,109.11363924820822,106.43149701583332,108.2791976928711,2249700
2024-11-07,110.4050474518998,111.6964537809006,109.87855347404245,110.90174102783203,1761000
2024-11-08,109.49113256467454,110.54412051532628,108.80569300792222,110.15670013427734,1721200
2024-11-11,109.79908122381686,109.89841842370413,106.29242577309236,108.0904541015625,2027300
2024-11-12,109.18317798360451,109.50106154716167,106.45136350402386,107.6136245727539,2213300
2024-11-13,106.3718891675406,107.92157056992029,105.2990293140738,105.676513671875,1780900
2024-11-14,107.2758778800935,107.43482346446574,105.4778495358026,105.81559753417969,1502500
2024-11-15,103.31225732345256,104.56392717851354,101.57382991656753,101.90164947509766,3091900
2024-11-18,101.72283817957397,103.66987594061871,101.58376459513806,103.46126556396484,2865000
2024-11-19,102.95464267126053,103.36193503690093,101.62350754041542,102.12020111083984,2031700
2024-11-20,101.61355702264491,103.10363752093173,101.20626471522134,102.89502716064453,2315500
2024-11-21,103.8486970240708,105.26924099897019,102.71623624172503,104.82221221923828,2568500
2024-11-22,104.42485283630303,107.53415167597444,104.37518045060338,107.49441528320312,1651600
2024-11-25,110.109938718708,111.66134075704154,108.73753760416041,110.06021118164062,2118100
2024-11-26,111.4922734334715,111.51215989484312,107.47453296167402,108.45907592773438,1768300
2024-11-27,108.92647551118108,109.17509798156627,105.54520839647141,107.4944076538086,1370600
2024-11-29,109.34416285028935,111.70110667448871,109.20493486952036,109.39389038085938,1437400
2024-12-02,109.43367901607441,113.22268343637829,109.43367901607441,112.57626342773438,2785600
2024-12-03,110.94530352615823,115.46028909988655,110.61712758795215,114.8337631225586,2669500
2024-12-04,117.35975734288331,117.45920481720809,114.02821763518952,116.24592590332031,2628600
2024-12-05,115.56966911820739,116.43487805329507,112.40719096692695,113.09339141845703,1924100
2024-12-06,114.35640090224217,119.12000882636006,113.8691029355368,117.85700988769531,3466800
2024-12-09,118.45368956162099,121.94435114566213,117.05145519661052,118.90120697021484,2828800
2024-12-10,120.48245594710957,120.48245594710957,115.49011227403186,116.3851547241211,2358700
2024-12-11,118.12551529795006,120.6913011953659,117.26031389552013,119.53768920898438,2361100
2024-12-12,118.69238676251673,120.90015590260674,117.1409847018511,120.2835693359375,2256800
2024-12-13,122.24270374979271,123.73443868597997,121.13881929002564,122.54105377197266,3953900
2024-12-16,127.2151538763151,129.48258977138906,124.34107849858549,128.7665557861328,3368800
2024-12-17,128.30910926446174,129.56216125249938,126.03172616140728,127.3046646118164,2285800
2024-12-18,129.2240372195229,132.60529725931372,122.26260699371883,123.08802795410156,3468000
2024-12-19,127.18532596875352,129.38315555384838,124.04274150242397,124.50020599365234,3295200
2024-12-20,123.92339901016439,128.32898240863955,122.77973399727817,125.25601196289062,7149700
2024-12-23,125.39522471967659,128.15990535870364,125.0769882631128,127.76211547851562,2080500
2024-12-24,128.20964890471333,129.4527614039927,127.69250985609342,129.24392700195312,716900
2024-12-26,128.9256793992624,131.15334240006396,128.17981192005314,130.1190643310547,1397900
2024-12-27,128.905776995629,129.32346093594768,126.91680476734628,127.83172607421875,1640200
2024-12-30,125.27590339803126,127.55327876451308,123.98306339524501,126.00187683105469,1893700
2024-12-31,126.11127653778301,127.40411659390271,124.55987454032473,125.22618103027344,1283400
2025-01-02,126.06155819785835,127.74224118743051,125.03723468198689,125.86265563964844,1756700
