Date,Open,High,Low,Close,Volume
2024-09-09,104.70741977949132,106.37467762407766,103.51938307487873,106.29480743408203,273912000
2024-09-10,107.63258781478571,109.21997530676359,104.77729355808466,107.92211151123047,268283700
2024-09-11,109.20999122026392,116.99715887318843,107.24323176128858,116.71762084960938,441422400
2024-09-12,116.6577172050991,120.60155948017247,115.19999582839206,118.95413208007812,366052700
2024-09-13,118.8942191250157,119.77284345041441,117.41652479583126,118.9141845703125,238358300
2024-09-16,116.60779536966285,117.99562620382233,114.1815861384539,116.59780883789062,248772300
2024-09-17,117.98564481894722,118.61466685067687,114.65085910577872,115.40966796875,231925900
2024-09-18,115.70918780797278,117.51636140830334,113.04335537027728,113.19312286376953,310318900
2024-09-19,117.16691844656921,119.47331975028854,117.06707598202318,117.68611145019531,293506400
2024-09-20,116.87737463970251,118.43494609535816,115.2099818009,115.81903076171875,382462400
2024-09-23,116.36817703420066,116.80748542405605,114.68081111279044,116.07862854003906,206228500
2024-09-24,116.33821493002908,121.60998405209612,115.19999404233639,120.68143463134766,354966800
2024-09-25,121.82963321276459,124.74508350925583,121.42027681497308,123.31731414794922,284692900
2024-09-26,126.60217747362803,127.47081527785902,121.6099781665842,123.84648132324219,302582900
2024-09-27,123.77659196922,123.83649592385486,119.07394109309165,121.21060180664062,271009200
2024-09-30,118.1254274144435,121.31045327548797,117.96568098439478,121.25054931640625,226553700
2024-10-01,121.58002164337385,122.24898215671047,115.60935538711523,116.81746673583984,302094500
2024-10-02,116.25833761189251,119.19374556676668,114.9603627706106,118.6645736694336,221845900
2024-10-03,120.73135113827638,124.16598683922703,120.15225416683853,122.65834045410156,277118000
2024-10-04,124.74507834860822,124.84492081095192,121.63992977952229,124.72510528564453,243678100
2024-10-07,124.7949925984476,130.43617917860723,124.75505409102715,127.52073669433594,346250200
2024-10-08,130.0567614433445,133.27173878303944,129.21807567689768,132.6826629638672,285722500
2024-10-09,133.9007523863322,134.31011633076392,131.17501619764158,132.44302368164062,246191600
