Date,Open,High,Low,Close,Volume
2024-09-09,67.4734867718996,68.65706015520043,67.14527538330192,68.55760192871094,11622600
2024-09-10,68.18959588095638,71.48171846220197,68.11003385531068,71.21317291259766,12203700
2024-09-11,72.4763288130264,74.74401009466833,70.56669568116924,74.48541259765625,14571600
2024-09-12,73.6698293463731,75.21145835649628,72.9139331953044,73.89859008789062,10595400
2024-09-13,74.60477226204452,75.4999116696097,72.88411497927045,74.07763671875,8863600
2024-09-16,73.47092582090018,74.01794993591088,72.04865098078862,73.00346374511719,7666700
2024-09-17,73.6002199178055,73.82898069688856,71.5811880720065,72.37686157226562,6346700
2024-09-18,72.60563101541211,73.65990213344631,71.02422433836084,71.16346740722656,8449200
2024-09-19,74.42573854122175,75.60930449841833,73.11287004252408,74.4754638671875,12149600
2024-09-20,74.07764487996728,74.34618293773302,72.04866452867712,73.47093963623047,14307500
2024-09-23,73.47091882221262,73.70962009351224,69.69144535044838,71.42204284667969,14430600
2024-09-24,72.01882329136055,72.26747271702357,70.46724571526212,70.81535339355469,7702100
2024-09-25,70.31803817825116,71.60106982667453,69.93014577153903,70.79544830322266,9341100
2024-09-26,73.39134394583174,74.425726164946,71.08387825340023,73.05317687988281,11715300
2024-09-27,72.80454330591343,72.95373446769074,69.68150736226656,70.60648345947266,12366900
2024-09-30,70.14896316544325,71.79999872142278,69.86052896874163,71.73037719726562,9082900
2024-10-01,71.64086193184562,72.38681011120791,69.61188197339892,69.9301528930664,12896400
2024-10-02,70.11913653131764,72.58574211972831,69.64172630549753,71.65081787109375,10872900
2024-10-03,70.64626170894473,73.44107835455294,70.4771819491285,71.84972381591797,8344400
2024-10-04,73.32172763760708,73.8488630893216,72.2177238247732,73.0134048461914,10249200
2024-10-07,71.77015437150509,74.05772391334874,71.51155691436583,73.32172393798828,8227200
2024-10-08,72.25750531563568,73.38139768770147,71.42203952270461,72.71501922607422,9750100
2024-10-09,72.43654691398694,73.30184199206863,71.17340367974012,72.44648742675781,8105200
2024-10-10,71.6209663585637,72.48626130609505,71.0938309104868,72.14810180664062,7658400
2024-10-11,71.62052475425189,74.16880721031956,71.44134870339133,73.67109680175781,7650700
2024-10-14,74.65657412097207,77.56320158407831,74.20863771403002,77.32430267333984,12347900
2024-10-15,80.07165369591247,82.27153281064867,77.61296303989607,79.04637145996094,25056300
